Construction;18;4424508.89824;4897191.989;9051169.8822
Construction;19;6250540.8099;7364303.908;14536416.73
Construction;22;7860136.86536;9160859.872;18344970.96
Construction;24;8703643.19448;12233268.26;16281227.86
Construction;27;13454157.3829;15841796.16;22633818.135
Construction;31;16775790.6216;17397282.32;41745461.528
Building Materials;10;300049.098336;304796.6496;473023.72224
Building Materials;11;396602.8272;415045.3608;532255.6859
Building Materials;12;503866.044288;562561.688;916820.38218
Building Materials;13;626208.553658;722657.2246;1269896.4888
Building Materials;14;1189608.48922;1310271.999;1956765.5888
Building Materials;15;1503073.08044;1743632.7915;2532321.4463
Building Materials;16;2467445.06635;2738158.3915;4207413.942
Building Materials;18;3846508.072;4134357.651;6008122.124
Building Materials;19;5300493.37702;5742285.277;10364820.372
Building Materials;22;6604277.28527;7135820.2465;9235835.9677
Building Materials;24;8425615.18268;8503283.19;13581403.5
Building Materials;27;14361194.6235;15841796.16;17996181.695
Building Materials;31;16447607.2829;16940303.13;20853435.419
Plastics;10;180612.3744;203081.3208;326412.3744
Plastics;11;274892.146482;367630.6176;613823.7522
Plastics;12;573957.601532;675203.05645;1254122.0854
Plastics;13;1238952.32918;1472074.842;2485014.571
Plastics;14;1410259.4496;1842677.0145;3192456.1085
Plastics;15;2254940.07546;2822587.193;3987978.7472
Plastics;16;3755360.453;4682779.868;6489150.468
Plastics;18;5473305.7802;6415637.887;8443194.3528
Plastics;19;8015824.6368;8991700.253;12741810.85
Plastics;22;9513411.27898;10151732.37;16168200.3
Plastics;24;15019554.7143;15604426.77;17691806.133
Plastics;27;18188259.4468;23164912.65;30278879.742
Professional Services;10;435368.36448;461119.9104;1113492.6692
Professional Services;11;535425.060816;660752.848;1357783.7677
Professional Services;12;916899.817071;1075152.4995;2135181.4034
Professional Services;13;1457162.98289;1748855.363;2951187.5685
Professional Services;14;2191776.4392;2733655.256;4365538.108
Professional Services;15;2688066.79251;3480396.4055;5719435.2279
Professional Services;16;3845412.33726;4517156.18;6782867.2702
Professional Services;18;7178295.97705;7244033.6755;8311318.2308
Professional Services;19;10231710.271;11953730.93;14804969.785
Infrastructure;10;204461.98848;220619.4771;295373.541
Infrastructure;11;227678.643936;306849.3989;543533.1335
Infrastructure;12;271073.062944;404921.592;771273.00426
Infrastructure;13;596982.758156;744036.9784;1719792.5116
Infrastructure;14;960387.7093;1270859.342;3313654.3355
Infrastructure;15;1818554.75918;2076721.164;4396409.4148
Infrastructure;16;3639382.53262;4149418.473;6775950.2482
Infrastructure;18;5795161.20936;6553036.88;12008683.83
Infrastructure;19;11666309.361;11970411.28;16862006.934
Infrastructure;22;9128318.29535;9360251.3245;12892380.725
Infrastructure;24;15204855.1212;15805979.65;16780449.404
EPC;10;174952.395072;200006.1072;260355.87648
EPC;11;147474.48384;200695.4496;445331.52
EPC;12;210398.136336;246554.2152;487803.42706
EPC;13;482542.76165;529740.06635;915632.7035
EPC;14;685671.640512;886965.803;1240798.4008
EPC;15;1410127.62116;1727025.88;2335793.4504
EPC;16;2875711.7466;3173254.252;5242445.3648
EPC;18;5380370.69911;5861850.899;9003403.4933
EPC;22;8888087.97072;9077200.1885;9405314.3031
EPC;24;15204855.1212;15805979.65;16780449.404
Consumer Goods;10;106901.4478;131463.8905;232527.8034
Consumer Goods;11;199735.604247;277777.35425;509316.84096
Consumer Goods;12;494572.824812;584176.1633;1098907.4751
Consumer Goods;13;819670.2524;1054617.902;2066188.069
Consumer Goods;14;1188758.78504;1448424.265;2746997.3968
Consumer Goods;15;2075478.50916;2469002.302;3983915.1974
Consumer Goods;16;3450211.179;4173779.3105;6350764.686
Consumer Goods;18;5478980.91281;6659915.6855;11691639.805
Consumer Goods;19;7146743.713;8124359.998;12477383.0
Consumer Goods;22;10071534.7362;11887114.89;15605379.41
Consumer Goods;24;16131604.7436;18242489.78;25574051.468
Consumer Goods;27;26311773.1098;28114041.9;34887259.258
Consumer Goods;31;9468435.54118;10489016.15;33585896.982
Consumer Goods;35;47732965.8706;47853359.84;54527573.248
Machinery;10;230577.591168;260737.82695;366496.64352
Machinery;11;338963.50428;408242.3328;563071.4264
Machinery;12;483126.239232;554396.4554;1011982.3784
Machinery;13;731474.828181;939961.6444;1334240.4302
Machinery;14;1211325.31428;1375134.8805;2255059.6826
Machinery;15;1603913.70723;1814091.3845;2823113.9492
Machinery;16;2581070.64264;2939379.852;4645313.6812
Machinery;17;2369476.95664;2981188.7245;4841192.1075
Machinery;18;5076486.03602;5452655.6465;7351287.6911
Machinery;19;6406755.7317;7126059.2195;10208342.117
Machinery;22;9075041.42886;9530721.112;14195421.576
Machinery;24;15312522.4432;16985294.06;26588654.96
Food & Beverages;10;235839.54816;276700.4064;515964.0384
Food & Beverages;11;274874.823984;294457.8725;490868.92092
Food & Beverages;12;554806.34073;597832.5262;1154041.86
Food & Beverages;13;1091791.43984;1251969.3825;2526067.75
Food & Beverages;14;1537132.2127;1916738.217;3440794.444
Food & Beverages;15;2682878.45392;3010347.759;4733549.304
Food & Beverages;16;4411604.7709;4956422.4265;7085735.808
Food & Beverages;18;7200545.4264;7804149.425;15947326.59
Food & Beverages;19;8973937.68556;9911405.647;13996625.626
Food & Beverages;22;11996072.7617;13431008.465;17109050.094
Food & Beverages;24;18583715.8308;20758339.44;26454948.44
Food & Beverages;27;27963899.1144;29031903.065;35669836.396
Food & Beverages;35;47732965.8706;47853359.84;54527573.248
Maritime;10;267049.6128;392997.7295;718703.24735
Maritime;11;300382.239019;357721.4584;914000.91201
Maritime;12;515681.085172;650353.4135;1052815.2872
Maritime;13;825254.976478;1001527.8616;1691424.8784
Maritime;14;1386693.21815;1912545.2305;2725353.8129
Maritime;15;2408311.0856;2729858.014;5099006.4394
Maritime;16;1965059.00004;3148642.693;6824157.821
Maritime;18;8369511.3652;8828502.941;10832417.354
Maritime;19;4933275.7198;5507526.402;10586420.89
Maritime;22;16015118.4876;18924422.62;23291025.352
Shipbuilding;10;301488.0;328782.0;609551.4024
Shipbuilding;11;649279.835636;686650.7108;835917.56374
Shipbuilding;12;921314.286872;978238.21835;1230629.8856
Shipbuilding;13;1641706.71641;1863146.594;4094092.5034
Shipbuilding;14;2058966.46388;2085930.844;2261528.9947
Shipbuilding;15;2786946.4607;2789811.0;2789811.0
Shipbuilding;16;3805874.34866;4159804.0;6235346.7418
Shipbuilding;19;4497016.8;5213594.0;8467463.5504
Real Estate;10;149108.308388;182820.58065;312927.10454
Real Estate;11;265521.68712;323277.2576;599344.19625
Real Estate;12;501744.691644;620216.2824;1240198.4966
Real Estate;13;926940.79341;1152621.5615;2284669.9762
Real Estate;14;1251200.2666;1700577.126;3584206.313
Real Estate;15;2340903.18665;2783066.223;4503200.7561
Real Estate;16;3359780.3713;4299128.039;7348322.518
Real Estate;17;4343195.04251;4381283.42;6915382.4896
Real Estate;18;5308563.48748;6083592.048;12590395.588
Real Estate;19;8739533.18978;11578541.92;14536416.73
Real Estate;22;14766671.6542;17405590.335;23453286.575
Research;10;387019.500324;485703.9755;1247902.7479
Research;11;144381.6576;181343.7072;928801.9146
Research;12;840396.33;948469.6478;1160198.0
Research;13;944970.068956;1269552.0;1684054.5662
Research;14;1210888.24643;1320114.754;2022416.1303
Research;15;1999616.78141;2247536.326;3047592.6025
Research;16;2976626.6;3262509.0;4755260.7694
Research;18;4075869.58022;4273856.7585;5876783.3209
Research;19;3956805.66805;4625277.9735;6581951.38
Research;22;8044379.72202;8220063.682;9084606.1848
Research;24;10783227.3208;11098523.1;13204983.722
Civil Engineering;10;240042.273984;257399.9856;465836.4257
Civil Engineering;11;432863.357184;574170.3037;1051869.6778
Civil Engineering;12;750506.411293;1018382.6215;1542646.5488
Civil Engineering;13;1319332.82206;1460303.813;2214625.894
Civil Engineering;14;1568761.52975;2059908.5165;2760275.5945
Civil Engineering;15;2789167.90805;3012910.615;4046548.3855
Civil Engineering;16;3868793.10185;4368699.427;6447637.5843
Civil Engineering;18;4802835.15783;5570691.998;7940075.4535
Civil Engineering;19;6641334.6446;7364303.908;8905800.889
Civil Engineering;22;9155109.9889;9338404.845;11345534.81
Food Production;10;118972.8;132661.82725;267088.6872
Food Production;11;174785.422113;213182.1884;389585.57119
Food Production;12;383085.596624;439184.8806;829356.0493
Food Production;13;662464.391616;823846.1869;1119929.712
Food Production;14;1008610.61688;1117095.084;1684672.676
Food Production;15;1727602.96608;1914139.112;3175171.0864
Food Production;16;2650718.9846;2959937.868;4683003.991
Food Production;18;5061386.16747;5266951.1995;6045023.6023
Food Production;19;5737287.93565;6124256.21;7119722.8655
Food Production;22;8449761.924;8744780.466;12931507.558
Food Production;24;9830816.6295;10598265.09;23656163.26
Fishery;10;118972.8;125971.2;174540.096
Fishery;11;176214.719808;194100.0408;256421.25936
Fishery;12;258198.9696;273077.568;369536.16528
Fishery;13;346875.696;370215.36;491670.49464
Fishery;14;527652.622782;536108.8536;619266.49722
Railroad Manufacture;11;315121.6224;358847.6256;605915.94168
Railroad Manufacture;12;532867.046686;643378.18425;1227069.3438
Railroad Manufacture;13;751932.357285;856527.5076;1686960.479
Railroad Manufacture;14;1169104.9714;1355668.044;2012649.71
Railroad Manufacture;15;1825807.04456;2130799.483;3141531.3734
Railroad Manufacture;16;2747428.8102;3222263.3025;4964221.1775
Railroad Manufacture;18;4933166.91196;5055392.593;6853533.0548
Railroad Manufacture;19;5915139.62832;5984583.83;8593529.6146
Government Administration;10;278961.7;326494.0;415532.0
Government Administration;11;377194.0;385099.0;422355.8
Government Administration;12;546290.5;625290.5;774486.7
Government Administration;13;778030.74;817219.0;1184450.1
Government Administration;14;785150.3;875947.0;1505533.0
Government Administration;15;1374173.08;1617656.0;1755591.6
Government Administration;16;1663492.24;1990754.0;2080007.4
Government Administration;18;2402095.76;2512317.0;2923719.6
Consumer Durables;10;207709.0128;236211.7464;352422.5112
Consumer Durables;11;391681.832256;442407.3552;652547.23656
Consumer Durables;12;837599.784953;1020412.142;1689607.7669
Consumer Durables;13;1174955.5176;1353917.548;2774387.902
Consumer Durables;14;1945661.1385;2081368.53;3750724.204
Consumer Durables;15;2421779.16492;3501241.078;5822690.5444
Consumer Durables;16;2908968.55124;3187737.323;6083771.0942
Consumer Durables;18;4113508.5823;4177624.26;4849724.068
Consumer Durables;19;8061803.24395;8695530.855;12803025.417
Hospitality;11;232864.701027;258457.2647;297233.6838
Hospitality;12;377870.145428;427998.4306;640949.6304
Hospitality;13;863387.665218;929699.4988;1101572.154
Hospitality;14;1139811.5832;1164692.67;1191532.342
Hospitality;15;1288627.62864;1516470.327;1555457.2768
Hospitality;16;1983106.18428;2423171.931;4148434.4352
Hospitality;18;7155800.9647;8267489.7425;10958230.8
Pharmaceuticals;10;222053.5138;232720.2756;310221.64091
Pharmaceuticals;11;281261.2894;300088.97945;437566.57675
Pharmaceuticals;12;561314.726324;631883.1944;975424.33196
Pharmaceuticals;13;1168292.03556;1260694.407;1550457.237
Pharmaceuticals;14;1376587.9575;1509529.629;1818796.5352
Pharmaceuticals;15;1942046.80606;2078575.325;2787408.526
Pharmaceuticals;16;2796667.82864;3366086.099;5513169.1458
Pharmaceuticals;18;5885067.8576;6180451.673;7405814.069
Pharmaceuticals;19;6996959.89712;7631908.157;10191251.8467
Design;11;251228.668525;277469.0294;404352.3888
Design;12;372094.4304;426783.4272;657924.53663
Design;13;743770.700108;808847.7992;1042328.5548
Design;14;984094.827499;1067194.99;1459275.9128
Design;15;1565140.32532;1646447.758;2047583.9396
Design;16;2041633.86895;2217132.562;2689501.8225
Semiconductors;15;2806365.20664;2806415.069;4042301.3522
Hospital & Health Care;10;218910.9893;227959.5589;244355.3389
Hospital & Health Care;11;278637.9644;297301.24635;435253.87105
Hospital & Health Care;12;560929.752324;629867.9984;973162.3043
Hospital & Health Care;13;1194785.16557;1285063.1995;1556375.7573
Hospital & Health Care;14;1482002.77912;1551487.913;1819170.0619
Hospital & Health Care;15;1909205.582;2072355.097;2711712.502
Hospital & Health Care;16;2862408.4132;3606781.29;5513169.1458
Hospital & Health Care;18;5618191.03432;6082947.8095;7167825.5557
Hospital & Health Care;19;7661772.31356;7780344.162;9891643.7676
Defense & Space;12;574826.2535;618145.5436;922222.3418
Defense & Space;13;993618.783288;1073378.784;1451011.0716
Defense & Space;14;1145802.29394;1483469.89;1769352.2298
Defense & Space;15;1677158.56114;1817633.126;2573140.2162
Defense & Space;16;1862695.16806;2140172.553;3190803.2484
Defense & Space;18;3974793.94922;4193590.371;5209907.5122
Management Consulting;10;380088.5756;415980.6943;476327.01365
Management Consulting;11;536422.46631;579586.7159;898020.3724
Management Consulting;12;837118.0772;898664.4286;990873.2317
Management Consulting;13;1378461.112;1426829.12;1917699.414
Management Consulting;14;2263545.365;2385208.678;2707265.369
Management Consulting;15;3266966.571;3429474.046;4047590.8504
Management Consulting;16;4498942.136;4684805.791;5270837.721
Management Consulting;18;6404395.79558;6737868.217;7490517.018
Retail;10;79327.0608;92925.9216;143573.296
Retail;11;99387.22063;136073.0068;251805.914
