Corporate Affairs;13;868931.934524;1249767.117;2540857.2754
Corporate Affairs;14;1264089.48376;2036101.8525;3904713.7516
Corporate Affairs;15;2302650.77116;2823075.8215;5102403.7304
Corporate Affairs;16;3115083.50334;4090306.1205;8096761.2621
Corporate Affairs;18;5638213.23104;7037772.7;13077163.542
Corporate Affairs;19;7953645.03392;9821722.159;15794760.09
Corporate Affairs;22;11006836.846;12764923.87;14987073.78
Corporate Affairs;24;11409902.6416;15264749.655;25265928.64
Corporate Affairs;27;8602589.80279;10314694.826;23134531.483
Research and Development;10;203639.163264;226029.6576;329274.25344
Research and Development;11;414720.40176;467071.238;1070176.8478
Research and Development;12;825302.035739;957217.62825;1450465.4039
Research and Development;13;799838.308457;912390.8796;1701462.5932
Research and Development;14;1382586.14234;1664234.56;2693744.5322
Research and Development;15;2187287.10043;2637712.9225;4278557.6838
Research and Development;16;3159931.27829;3844985.8515;6287297.6711
Research and Development;18;5562435.70196;7078337.826;10621839.452
Research and Development;19;5440986.95766;6411149.391;10662512.518
Research and Development;22;10480151.244;11288445.53;17355217.354
Research and Development;24;10351793.1705;13683020.7;25008996.484
Finance;10;125697.262793;131274.3571;230605.47249
Finance;11;264364.670088;325247.72145;673409.35236
Finance;12;498504.049072;602418.9948;1201229.0052
Finance;13;811145.8311;1037776.532;2048381.225
Finance;14;1242046.1836;1497905.059;2674535.562
Finance;15;2008009.63684;2414816.026;4111852.2808
Finance;16;2993539.46994;3588131.031;6255223.5734
Finance;17;3322677.3767;5691439.602;13809772.674
Finance;18;5434300.98991;6600267.8915;10939484.719
Finance;19;7460875.22984;8946822.954;13913050.694
Finance;20;11077444.1019;13130730.76;16952423.43
Finance;22;11124773.0377;13497790.665;21064823.418
Finance;24;14907149.7964;17721458.15;28409551.488
Quality Assurance;10;154932.44544;216860.5872;1000330.638
Quality Assurance;11;277283.482876;338591.34225;668831.3726
Quality Assurance;12;509317.012412;599248.7279;1125307.614
Quality Assurance;13;777972.74103;1039339.8205;2037490.748
Quality Assurance;14;1134184.0116;1415480.731;2524831.046
Quality Assurance;15;1950502.46678;2310483.495;3861841.2708
Quality Assurance;16;2617959.69234;3228688.478;5815707.3856
Quality Assurance;17;2671950.50162;2969604.031;4214687.575
Quality Assurance;18;4917927.33045;5700203.661;8620438.48
Quality Assurance;19;6699998.53033;8674414.813;12011947.006
Quality Assurance;22;9019534.74946;10572016.19;13452178.226
Marketing;10;211719.85854;256239.9032;506997.8452
Marketing;11;277799.629159;342652.92845;770404.37609
Marketing;12;504793.967872;597913.7547;1456380.3604
Marketing;13;869859.620606;1117090.311;2337754.2832
Marketing;14;1255944.29954;1635268.678;3349278.0958
Marketing;15;2103900.14165;2455521.0615;4223520.7615
Marketing;16;2772336.81185;3595196.391;6322397.4788
Marketing;17;2251925.5945;2344815.133;4849344.1986
Marketing;18;5608461.876;6555285.977;12270699.15
Marketing;19;7397493.02826;7977186.522;11405390.032
Marketing;20;10587982.9995;11560407.2;17903733.824
Marketing;22;10103163.9879;11136944.015;19414631.812
Marketing;24;11088423.1287;19342459.32;34146673.12
Merchandising;10;145336.032932;165434.8346;289926.486
Merchandising;11;201919.9712;231603.4616;538845.3072
Merchandising;12;431114.258736;501702.68715;950030.28378
Merchandising;13;517039.040703;599137.2052;1346097.9984
Merchandising;14;1034577.06208;1193104.866;2548233.9826
Merchandising;15;2019824.57405;2362895.0665;4194773.3547
Merchandising;16;4074531.81205;4959432.51;7597351.3921
Merchandising;18;6390626.5036;8233702.48;12606146.562
Merchandising;19;7025947.02183;8686054.514;16697139.598
Merchandising;22;20079884.9946;21550876.23;27720577.046
Merchandising;27;32050639.0524;32219086.66;33686827.852
Finance - Audit;11;353986.140384;382703.7852;784764.2769
Finance - Audit;12;779852.658637;909723.6881;1351141.6081
Finance - Audit;13;1034869.23625;1188796.944;2216265.4765
Finance - Audit;14;1536442.06005;1694247.719;2411862.771
Finance - Audit;15;1815571.81364;2150137.762;3819263.438
Finance - Audit;16;3690757.44949;4241477.306;6161899.6137
Finance - Audit;18;4475820.1228;5191368.08;14805939.06
Finance - Audit;19;13784636.3242;15777683.13;16124856.786
Finance - Audit;22;10829524.3013;11646223.7;18297602.26
Finance - Taxation;11;413071.088832;446342.7888;913724.76356
Finance - Taxation;12;566545.358518;683349.09325;1498297.6043
Finance - Taxation;13;1075248.74768;1346349.53;2579459.476
Finance - Taxation;14;1430290.72275;1828570.827;3264239.7105
Finance - Taxation;15;2058558.52471;2588914.9835;4153069.0778
Finance - Taxation;16;3139966.3049;3691229.3375;6170809.168
Finance - Taxation;18;5776529.8284;6773926.342;13735562.76
Finance - Taxation;19;6192052.6954;8048443.625;10167655.645
Mining Operations;11;952738.657025;1106273.0995;1315870.2465
Mining Operations;12;493761.427776;544358.7948;1147009.464
Mining Operations;13;695902.384936;825696.1972;2310709.6158
Mining Operations;14;808570.5165;955909.9294;1497320.803
Mining Operations;15;1587357.3364;1762926.493;2677356.842
Mining Operations;16;2319381.7074;2610206.713;3382559.665
Mining Operations;18;3952700.3503;4106332.2625;5203174.5154
Mining Operations;19;4288018.6508;4661469.72;5735723.113
Mining Operations;22;6569613.73133;7637083.6025;8905311.8073
Human Resources - Recruitment;11;425855.787748;479832.4656;510611.4288
Human Resources - Recruitment;12;431834.309341;550140.0108;1267444.8907
Human Resources - Recruitment;13;1213507.31784;1435621.57;2438708.1646
Human Resources - Recruitment;14;1321343.30947;1685376.7375;2971707.7315
Human Resources - Recruitment;15;2455831.75544;3169402.202;6584502.232
Human Resources - Recruitment;16;3979935.23184;4551483.821;9035596.6578
Human Resources - Recruitment;18;5728555.99116;6541309.357;10642899.5648
Human Resources - Recruitment;19;8333273.60774;8490447.512;9883947.9104
Human Resources - Compensation & Benefits;12;670942.843544;822572.551;1294824.7022
Human Resources - Compensation & Benefits;13;1210995.45876;1461848.439;2375944.5914
Human Resources - Compensation & Benefits;14;2063378.40555;2220667.543;3879136.1824
Human Resources - Compensation & Benefits;15;2200215.6356;2298116.438;4477062.6442
Human Resources - Compensation & Benefits;16;3175639.4976;4573567.055;6819147.619
Finance - Treasury;11;439989.28794;451950.84;888163.2134
Finance - Treasury;12;633970.685952;760284.08735;1267441.0809
Finance - Treasury;13;774003.842722;849698.6585;2318848.6382
Finance - Treasury;14;1792761.4601;1964306.106;3572733.3768
Finance - Treasury;15;2163853.77845;2357658.7075;3922745.0961
Finance - Treasury;16;3130347.63242;4949569.043;6413325.9238
Finance - Treasury;18;7085189.74616;7349294.9145;10697115.7925
Finance - Treasury;19;6715588.99788;7992866.324;8761817.416
Finance - Treasury;22;11153812.32;11364172.87;11598076.854
Human Resources - Training;11;322423.092807;395954.3088;716078.99419
Human Resources - Training;12;591125.61483;776869.3708;1235796.273
Human Resources - Training;13;1015356.35214;1202878.587;1834521.311
Human Resources - Training;14;1650589.9383;2065276.309;3250604.8296
Human Resources - Training;15;2004811.79556;2406164.169;3961386.8856
Human Resources - Training;16;3327018.78748;3841826.995;6539067.1726
Human Resources - Training;18;4566894.34485;5464502.043;7752116.2213
Logistics and Supply Chain;10;131415.664218;145619.208;223381.44655
Logistics and Supply Chain;11;121295.5556;137522.0592;351646.72668
Logistics and Supply Chain;12;356196.823614;451448.123;1193071.6172
Logistics and Supply Chain;13;882320.530085;1088053.4975;2414366.9855
Logistics and Supply Chain;14;1057677.9798;1521426.919;3191732.768
Logistics and Supply Chain;15;1810125.29272;2348164.049;4253293.9922
Logistics and Supply Chain;16;2699374.30968;3407464.678;6928024.8322
Logistics and Supply Chain;18;5241751.8497;6871015.141;14691023.195
Logistics and Supply Chain;19;6109941.93977;7653428.6815;14702927.762
Logistics and Supply Chain;22;11060973.8082;12876180.4;19661250.896
Logistics and Supply Chain;24;10867846.6056;11404490.11;15438608.429
Executive Management;12;516285.36821;561730.7818;1999667.2302
Executive Management;13;900332.702272;1038645.824;1169659.6112
Executive Management;14;1214572.54758;1265430.678;2463190.4252
Executive Management;15;2391783.53032;2703974.739;4609439.4582
Executive Management;16;3548471.90535;4503520.845;8220811.2309
Executive Management;17;8037359.8426;13707954.85;20856219.314
Executive Management;18;5490947.45525;6636523.935;12826542.182
Executive Management;19;7547692.73075;9536805.2625;14536416.73
Executive Management;20;8403312.60992;9232427.859;17391703.2358
Executive Management;21;7869712.79475;13245316.4225;19201985.997
Executive Management;22;9574467.70991;11651040.5;24046023.776
Executive Management;24;15032243.9328;16792701.01;30253966.223
Executive Management;27;16460643.4682;19118526.1;35203787.119
Executive Management;31;18282711.9817;21839875.79;43772316.45
Executive Management;35;39341377.5085;43574513.16;52024743.22
Executive Management;41;50189775.7148;66927043.36;93131168.36
Piping;10;248899.8214;291739.73715;368586.6392
Piping;11;362358.4896;502924.51215;1001132.77185
Piping;12;828907.90248;1128242.706;1999145.667
Piping;13;892520.12573;1028819.193;1602992.7344
Piping;14;1344787.63657;1505782.253;2795116.9205
Piping;15;2053957.39088;2888381.302;4128980.0778
Piping;16;3535426.6383;4822341.994;7459082.403
Piping;18;5906273.3092;7852251.671;12185414.812
Piping;19;11725715.787;12586394.15;15939602.654
Property Management;10;148632.0192;149268.2904;238749.59952
Property Management;11;218252.33568;266604.8876;583355.0132
Property Management;12;541503.169792;637728.6814;1123641.6626
Property Management;13;992427.47374;1151577.105;2080402.1582
Property Management;14;1301729.46199;1660811.507;2476736.4218
Property Management;15;1991205.89056;2455045.344;3626204.3583
Property Management;16;2715790.25191;3455929.737;6900413.0658
Property Management;18;4989557.67239;5692809.817;13350086.744
Property Management;19;4240574.39891;5038662.079;8931602.5695
Oil and Energy Operations - Downstream;10;201450.506976;204702.0336;406175.22568
Oil and Energy Operations - Downstream;11;546442.0704;546442.0704;933694.98772
Oil and Energy Operations - Downstream;12;1244836.50095;1428937.4175;2313047.9593
Oil and Energy Operations - Downstream;13;1557288.95885;1907600.877;3235261.4868
Oil and Energy Operations - Downstream;14;4337283.82332;4745114.9595;5466411.1671
