Supermarkets;8;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [26, 27, 28]];1;1
Supermarkets;9;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [27, 28]];1;1
Supermarkets;10;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];1;1
Supermarkets;11;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];1;1
Supermarkets;12;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];1;1
Supermarkets;13;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];1;1
Supermarkets;14;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];1;1
Supermarkets;15;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];1;1
Supermarkets;16;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];0;1
Supermarkets;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [26, 27]];1;1
Supermarkets;18;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];1;1
Supermarkets;19;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];0;1
Supermarkets;20;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [27, 28]];1;1
Supermarkets;21;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [27, 28]];0;1
Supermarkets;22;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];0;1
Supermarkets;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [26, 27]];0;1
Supermarkets;24;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24], [25, 26, 27]];1;1
Supermarkets;25;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24], [25, 26, 27]];0;0
Supermarkets;26;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [26, 27, 28]];0;0
Supermarkets;27;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];0;0
Supermarkets;28;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [27, 28]];0;0
Supermarkets;29;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [27, 28, 29]];0;0
Defense & Space;10;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24], [28, 29, 30]];1;1
Defense & Space;11;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [29, 30]];1;1
Defense & Space;12;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [29]];1;1
Defense & Space;13;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [29]];1;1
Defense & Space;14;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [29]];1;1
Defense & Space;15;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [29]];1;1
Defense & Space;16;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [29]];0;1
Defense & Space;17;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [28, 29]];1;1
Defense & Space;18;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [29]];1;1
Defense & Space;19;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [29]];0;1
Defense & Space;20;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [29, 30]];1;1
Defense & Space;21;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [29, 30]];0;1
Defense & Space;22;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [29]];0;1
Defense & Space;23;g2;[[12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [28, 29]];0;1
Defense & Space;24;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24], [28, 29, 30]];0;1
Defense & Space;27;g2;[[12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [27, 28, 29]];0;0
Defense & Space;28;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24], [28, 29, 30]];0;0
Defense & Space;29;g1;[[12], [13], [14], [15], [16], [18], [19], [22], [29]];0;0
Defense & Space;30;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [29, 30]];0;0
Defense & Space;31;g2;[[11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [29, 30, 31]];0;0
Outsourcing/Offshoring;8;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22]];1;1
Outsourcing/Offshoring;9;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22]];1;1
Outsourcing/Offshoring;10;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [22]];1;1
Outsourcing/Offshoring;11;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [22]];1;1
Outsourcing/Offshoring;12;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [22]];1;1
Outsourcing/Offshoring;13;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [22]];1;1
Outsourcing/Offshoring;14;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [22]];1;1
Outsourcing/Offshoring;15;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [22]];1;1
