Supply Chain Management;[19, 20];6567643.5406;7780344.162;13197979.996
Supply Chain Management;[19, 20, 21];6567643.5406;7780344.162;13197979.996
Supply Chain Management;[20, 21, 22];8870950.69047;10322034.17;15050228.911
Supply Chain Management;[21, 22];8946210.12261;10322034.17;14884933.802
Supply Chain Management;[21, 22, 23];9094061.77068;10316067.91;14863103.698
Supply Chain Management;[22, 23];9094061.77068;10316067.91;14863103.698
Supply Chain Management;[22, 23, 24];9503693.46094;11493865.81;15757438.141
Supply Chain Management;[23, 24];11216710.1649;13231037.76;20161053.903
Supply Chain Management;[23, 24, 25];11216710.1649;13231037.76;20161053.903
Supply Chain Management;[24, 25];11563670.0144;14718908.98;20796717.736
Supply Chain Management;[24, 25, 26];11563670.0144;14718908.98;20796717.736
Project Management;[8, 9, 10];202806.101779;267873.6744;371773.95132
Project Management;[9, 10];202806.101779;267873.6744;371773.95132
Project Management;[9, 10, 11];314959.072475;442935.61515;1082630.5815
Project Management;[10, 11];314959.072475;442935.61515;1082630.5815
Project Management;[10, 11, 12];514702.451016;629652.3914;1299044.031
Project Management;[11, 12];519260.205296;636953.2546;1302340.6568
Project Management;[11, 12, 13];592316.944516;737509.41075;1474377.2793
Project Management;[12, 13];625172.348896;759138.4635;1520653.376
Project Management;[12, 13, 14];644069.30504;830118.2742;2031845.76
Project Management;[13, 14];717614.921152;876258.36155;2177172.0578
Project Management;[13, 14, 15];796330.856892;943687.2557;2211177.0578
Project Management;[14, 15];815465.61711;956036.2692;2266973.0275
Project Management;[14, 15, 16];955119.006098;1193087.32;3121750.8373
Project Management;[15, 16];1022438.31076;1278425.376;3385461.852
Project Management;[15, 16, 17];1022498.32146;1278522.168;3386452.51
Project Management;[16, 17];1470904.38564;1807295.4735;4034960.4092
Project Management;[16, 17, 18];1492961.64048;1849883.842;4455324.058
Project Management;[17, 18];4884336.5078;5660866.114;9358750.416
Project Management;[17, 18, 19];5150867.23087;5900455.3595;9736404.0664
Project Management;[18, 19];5151799.43641;5900455.3595;9578827.9465
Project Management;[18, 19, 20];5151799.43641;5900455.3595;9578827.9465
Project Management;[19, 20];5911529.4292;6844000.61;10588057.308
Project Management;[19, 20, 21];5911529.4292;6844000.61;10588057.308
Project Management;[20, 21, 22];7605769.51776;8501078.199;14777471.716
Project Management;[21, 22];7605769.51776;8501078.199;14777471.716
Project Management;[21, 22, 23];7605769.51776;8501078.199;14777471.716
Project Management;[22, 23];7605769.51776;8501078.199;14777471.716
Project Management;[22, 23, 24];7601647.77345;8587998.204;14747407.675
Project Management;[23, 24];8843478.80932;10366686.97;10621563.178
Project Management;[23, 24, 25];8843478.80932;10366686.97;10621563.178
Project Management;[24, 25];8843478.80932;10366686.97;10621563.178
Project Management;[24, 25, 26];8843478.80932;10366686.97;10621563.178
Health, Safety and Environment;[8, 9, 10];167193.93838;234945.76015;349668.5229
Health, Safety and Environment;[9, 10];167193.93838;234945.76015;349668.5229
Health, Safety and Environment;[9, 10, 11];361621.345893;414872.337;957345.66707
Health, Safety and Environment;[10, 11];361621.345893;414872.337;957345.66707
Health, Safety and Environment;[10, 11, 12];502675.196544;586032.0228;1181490.0614
Health, Safety and Environment;[11, 12];506440.78231;589016.2882;1182764.126
Health, Safety and Environment;[11, 12, 13];570091.2191;715577.3422;1304132.2456
Health, Safety and Environment;[12, 13];599594.59658;758710.1639;1360036.483
Health, Safety and Environment;[12, 13, 14];675171.856266;902726.871;1873049.722
Health, Safety and Environment;[13, 14];978074.931363;1135771.3605;2141522.8124
Health, Safety and Environment;[13, 14, 15];1047397.97078;1289914.018;2668303.5458
Health, Safety and Environment;[14, 15];1510035.23516;1767631.968;3214797.046
Health, Safety and Environment;[14, 15, 16];1720170.7551;2154698.647;4207834.413
Health, Safety and Environment;[15, 16];2249912.37266;2666658.054;4995864.1556
Health, Safety and Environment;[15, 16, 17];2249912.37266;2666658.054;4995864.1556
Health, Safety and Environment;[16, 17];2739995.78833;3166263.3145;6267766.4556
Health, Safety and Environment;[16, 17, 18];2819011.79246;3312379.254;6783836.1304
Health, Safety and Environment;[17, 18];4695074.85724;5229982.12;10298968.8064
Health, Safety and Environment;[17, 18, 19];5060765.8048;5586087.752;10854510.26
Health, Safety and Environment;[18, 19];5060765.8048;5586087.752;10854510.26
Health, Safety and Environment;[18, 19, 20];5060765.8048;5586087.752;10854510.26
Health, Safety and Environment;[19, 20];5543518.55155;6452695.0135;10532056.6592
Health, Safety and Environment;[19, 20, 21];5543518.55155;6452695.0135;10532056.6592
Health, Safety and Environment;[20, 21, 22];7641922.19583;10910069.3425;20226699.929
Health, Safety and Environment;[21, 22];7641922.19583;10910069.3425;20226699.929
Health, Safety and Environment;[21, 22, 23];7641922.19583;10910069.3425;20226699.929
Health, Safety and Environment;[22, 23];7641922.19583;10910069.3425;20226699.929
Health, Safety and Environment;[22, 23, 24];9567363.37775;10697906.83;18498163.675
Software Development;[9, 10, 11];159535.5264;190440.4608;358543.18024
Software Development;[10, 11];159535.5264;190440.4608;358543.18024
Software Development;[10, 11, 12];558935.379288;626430.6113;969883.0617
Software Development;[11, 12];558935.379288;626430.6113;969883.0617
Software Development;[11, 12, 13];787727.657;970060.385;1920965.647
Software Development;[12, 13];804071.0288;977185.2656;1926831.1774
Software Development;[12, 13, 14];833965.3127;1010815.692;2013653.7645
Software Development;[13, 14];1041353.90379;1204837.8625;2152135.8658
Software Development;[13, 14, 15];1201332.9284;1738470.164;3377806.8318
Software Development;[14, 15];2008263.25656;2491528.056;4389177.6952
