Marketing;26;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29]];1;1
Marketing;27;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [24], [27]];0;0
Marketing;28;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24], [27, 28]];0;0
Marketing;29;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29]];0;0
Mining Operations;9;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [27, 28, 29]];1;1
Mining Operations;10;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [26, 27]];1;1
Mining Operations;11;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];1;1
Mining Operations;12;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];1;1
Mining Operations;13;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];1;1
Mining Operations;14;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];1;1
Mining Operations;15;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];1;1
Mining Operations;16;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];0;1
Mining Operations;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [26, 27]];1;1
Mining Operations;18;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];1;1
Mining Operations;19;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];0;1
Mining Operations;20;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [27, 28]];1;1
Mining Operations;21;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [27, 28]];0;1
Mining Operations;22;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];0;1
Mining Operations;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23], [26, 27]];0;1
Mining Operations;24;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24], [25, 26, 27]];1;1
Mining Operations;25;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24], [25, 26, 27]];0;0
Mining Operations;26;g2;[[11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [26, 27, 28]];0;0
Mining Operations;27;g1;[[11], [12], [13], [14], [15], [16], [18], [19], [22], [27]];0;0
Mining Operations;28;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [27, 28]];0;0
Mining Operations;29;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [27, 28, 29]];0;0
Human Resources;8;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [23, 24, 25]];1;1
Human Resources;9;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24]];1;1
Human Resources;10;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];1;1
Human Resources;11;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];1;1
Human Resources;12;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];1;1
Human Resources;13;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];1;1
Human Resources;14;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];1;1
Human Resources;15;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];1;1
Human Resources;16;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];1;1
Human Resources;17;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];1;1
Human Resources;18;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];1;1
Human Resources;19;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];1;1
Human Resources;20;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];0;1
Human Resources;21;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [20, 21], [22, 23], [24, 25]];1;1
Human Resources;22;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];1;1
Human Resources;23;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];1;1
Human Resources;24;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24]];0;0
Human Resources;25;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [20, 21], [22, 23], [24, 25]];0;0
Human Resources;26;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26]];0;0
Engineering - Marine;8;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22]];1;1
Engineering - Marine;9;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22]];1;1
Engineering - Marine;10;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Engineering - Marine;11;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Engineering - Marine;12;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Engineering - Marine;13;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Engineering - Marine;14;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Engineering - Marine;15;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Engineering - Marine;16;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];0;1
Engineering - Marine;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23]];1;1
Engineering - Marine;18;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Engineering - Marine;19;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];0;1
Engineering - Marine;20;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22]];1;1
Engineering - Marine;21;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]];1;1
Engineering - Marine;22;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];0;0
Engineering - Marine;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23]];0;0
Engineering - Marine;24;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]];0;0
Marketing - B2B;8;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [23, 24, 25], [26, 27, 28]];1;1
Marketing - B2B;9;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24], [27, 28]];1;1
Marketing - B2B;10;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];1;1
Marketing - B2B;11;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];1;1
Marketing - B2B;12;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];1;1
Marketing - B2B;13;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];1;1
Marketing - B2B;14;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];1;1
Marketing - B2B;15;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];1;1
Marketing - B2B;16;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];1;1
Marketing - B2B;17;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];1;1
Marketing - B2B;18;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];1;1
Marketing - B2B;19;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];0;1
Marketing - B2B;20;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24], [27, 28]];1;1
Marketing - B2B;21;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];1;1
Marketing - B2B;22;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];0;1
Marketing - B2B;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [20, 21], [22, 23], [24, 25], [26, 27]];1;1
Marketing - B2B;24;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];0;1
Marketing - B2B;25;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [20, 21], [22, 23], [24, 25], [26, 27]];1;1
Marketing - B2B;26;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29]];1;1
Marketing - B2B;27;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [21], [22], [24], [27]];0;0
Marketing - B2B;28;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24], [27, 28]];0;0
Marketing - B2B;29;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29]];0;0
Medical;9;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20]];1;1
Medical;10;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19]];1;1
Medical;11;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];1;1
Medical;12;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];1;1
Medical;13;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];1;1
Medical;14;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];1;1
Medical;15;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];1;1
Medical;16;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];0;1
Medical;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19]];1;1
Medical;18;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];1;1
Medical;19;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];0;0
Medical;20;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20]];0;0
Medical;21;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21]];0;0
Supply Chain Management;8;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [23, 24, 25], [26, 27, 28]];1;1
Supply Chain Management;9;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24], [27, 28]];1;1
Supply Chain Management;10;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];1;1
Supply Chain Management;11;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];1;1
Supply Chain Management;12;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];1;1
Supply Chain Management;13;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];1;1
Supply Chain Management;14;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];1;1
Supply Chain Management;15;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];1;1
Supply Chain Management;16;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];1;1
Supply Chain Management;17;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];1;1
Supply Chain Management;18;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];1;1
Supply Chain Management;19;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];1;1
Supply Chain Management;20;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];0;1
Supply Chain Management;21;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [20, 21], [22, 23], [24, 25], [26, 27]];1;1
Supply Chain Management;22;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];1;1
Supply Chain Management;23;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];1;1
Supply Chain Management;24;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];0;1
Supply Chain Management;25;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [20, 21], [22, 23], [24, 25], [26, 27]];1;1
Supply Chain Management;26;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29]];1;1
Supply Chain Management;27;g1;[[10], [11], [12], [13], [14], [15], [16], [17], [18], [19], [20], [22], [23], [24], [27]];0;0
Supply Chain Management;28;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [23, 24], [27, 28]];0;0
Supply Chain Management;29;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [24, 25, 26], [27, 28, 29]];0;0
Oil and Energy Operations - Downstream;8;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22]];1;1
Oil and Energy Operations - Downstream;9;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22]];1;1
Oil and Energy Operations - Downstream;10;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Oil and Energy Operations - Downstream;11;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Oil and Energy Operations - Downstream;12;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Oil and Energy Operations - Downstream;13;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Oil and Energy Operations - Downstream;14;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Oil and Energy Operations - Downstream;15;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Oil and Energy Operations - Downstream;16;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];0;1
Oil and Energy Operations - Downstream;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23]];1;1
Oil and Energy Operations - Downstream;18;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];1;1
Oil and Energy Operations - Downstream;19;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];0;1
Oil and Energy Operations - Downstream;20;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22]];1;1
Oil and Energy Operations - Downstream;21;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]];1;1
Oil and Energy Operations - Downstream;22;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [22]];0;0
Oil and Energy Operations - Downstream;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23]];0;0
Oil and Energy Operations - Downstream;24;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24]];0;0
Merchandising;8;g2;[[8, 9, 10], [11, 12, 13], [14, 15, 16], [17, 18, 19], [20, 21, 22], [26, 27, 28], [29, 30, 31]];1;1
Merchandising;9;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [27, 28], [31, 32]];1;1
Merchandising;10;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [20], [22], [27], [31]];1;1
Merchandising;11;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [20], [22], [27], [31]];1;1
Merchandising;12;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [20], [22], [27], [31]];1;1
Merchandising;13;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [20], [22], [27], [31]];1;1
Merchandising;14;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [20], [22], [27], [31]];1;1
Merchandising;15;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [20], [22], [27], [31]];1;1
Merchandising;16;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [20], [22], [27], [31]];0;1
Merchandising;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [20, 21], [22, 23], [26, 27], [30, 31]];1;1
Merchandising;18;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [20], [22], [27], [31]];1;1
Merchandising;19;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [20], [22], [27], [31]];1;1
Merchandising;20;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [20], [22], [27], [31]];0;1
Merchandising;21;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [20, 21], [22, 23], [26, 27], [30, 31]];1;1
Merchandising;22;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [20], [22], [27], [31]];0;1
Merchandising;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [20, 21], [22, 23], [26, 27], [30, 31]];0;1
Merchandising;24;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24], [25, 26, 27], [31, 32, 33]];1;1
Merchandising;25;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24], [25, 26, 27], [31, 32, 33]];0;1
Merchandising;26;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [20, 21], [22, 23], [26, 27], [30, 31]];0;1
Merchandising;27;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [20], [22], [27], [31]];0;1
Merchandising;28;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [27, 28], [31, 32]];0;1
Merchandising;29;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [27, 28, 29], [30, 31, 32]];1;1
Merchandising;30;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23], [27, 28, 29], [30, 31, 32]];0;0
Merchandising;31;g1;[[10], [11], [12], [13], [14], [15], [16], [18], [19], [20], [22], [27], [31]];0;0
Merchandising;32;g2;[[9, 10], [11, 12], [13, 14], [15, 16], [17, 18], [19, 20], [21, 22], [27, 28], [31, 32]];0;0
Merchandising;33;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21], [22, 23, 24], [25, 26, 27], [31, 32, 33]];0;0
Marine Operations;9;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20]];1;1
Marine Operations;10;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19]];1;1
Marine Operations;11;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];1;1
Marine Operations;12;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];1;1
Marine Operations;13;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];1;1
Marine Operations;14;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];1;1
Marine Operations;15;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];1;1
Marine Operations;16;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];0;1
Marine Operations;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19]];1;1
Marine Operations;18;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];1;1
Marine Operations;19;g1;[[11], [12], [13], [14], [15], [16], [18], [19]];0;0
Marine Operations;20;g2;[[11, 12], [13, 14], [15, 16], [17, 18], [19, 20]];0;0
Marine Operations;21;g2;[[10, 11, 12], [13, 14, 15], [16, 17, 18], [19, 20, 21]];0;0
Product Development - Hardware;9;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23]];1;1
Product Development - Hardware;10;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23]];1;1
Product Development - Hardware;11;g1;[[11], [12], [13], [14], [15], [16], [18], [22]];1;1
Product Development - Hardware;12;g1;[[11], [12], [13], [14], [15], [16], [18], [22]];1;1
Product Development - Hardware;13;g1;[[11], [12], [13], [14], [15], [16], [18], [22]];1;1
Product Development - Hardware;14;g1;[[11], [12], [13], [14], [15], [16], [18], [22]];1;1
Product Development - Hardware;15;g1;[[11], [12], [13], [14], [15], [16], [18], [22]];1;1
Product Development - Hardware;16;g1;[[11], [12], [13], [14], [15], [16], [18], [22]];0;1
Product Development - Hardware;17;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23]];1;1
Product Development - Hardware;18;g1;[[11], [12], [13], [14], [15], [16], [18], [22]];0;1
Product Development - Hardware;19;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23]];0;1
Product Development - Hardware;20;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23]];1;1
Product Development - Hardware;21;g2;[[9, 10, 11], [12, 13, 14], [15, 16, 17], [18, 19, 20], [21, 22, 23]];0;0
Product Development - Hardware;22;g1;[[11], [12], [13], [14], [15], [16], [18], [22]];0;0
Product Development - Hardware;23;g2;[[10, 11], [12, 13], [14, 15], [16, 17], [18, 19], [22, 23]];0;0
