Information Technology;20;[5693888, 5720026, 5746163, 5772300, 5798438, 5824575, 5850713, 5876850, 5902987, 5929125, 5955262, 5981400, 6007537, 6033675, 6059812, 6085949, 6112087, 6138224, 6164362, 6190499, 6216637, 6242774, 6268911, 6295049, 6321186, 6347324, 6373461, 6399598, 6425736, 6451873, 6478011, 6504148, 6530286, 6596397, 6682496, 6768595, 6854693, 6940792, 7026891, 7112989, 7199088, 7285187, 7371285, 7457384, 7543483, 7629581, 7715680, 7801779, 7887877, 7973976, 8060075, 8146173, 8232272, 8318371, 8404469, 8490568, 8576667, 8662765, 8748864, 8834963, 8921061, 9007160, 9093259, 9179358, 9265456, 9351555, 9489740, 9732099, 9974458, 10216817, 10459176, 10701535, 10943894, 11186253, 11428612, 11670971, 11913330, 12155689, 12398048, 12640407, 12882766, 13125125, 13367485, 13609844, 13852203, 14094562, 14336921, 14579280, 14821639, 15063998, 15306357, 15548716, 15791075, 16033434, 16275793, 16518152, 16760511, 17002870, 17245229, 17487588]
Information Technology;22;[5364908, 5497691, 5629177, 5758439, 5887701, 6180600, 6531941, 6889511, 7300022, 7710534, 8060104, 8341960, 8623816, 8817350, 8994324, 9161530, 9292102, 9422675, 9580255, 9757476, 9934697, 10024978, 10110430, 10173079, 10186322, 10199566, 10312329, 10471024, 10633369, 10861398, 11089427, 11443382, 11970488, 12497594, 12634536, 12667434, 12729010, 12943533, 13158057, 13307591, 13398634, 13489677, 13588680, 13688619, 13772357, 13810735, 13849112, 13883034, 13914357, 13945680, 13987632, 14029584, 14149386, 14402644, 14655902, 14784916, 14869557, 14945555, 14948095, 14950634, 15032022, 15201019, 15370016, 15483795, 15587220, 15680599, 15736299, 15791999, 15981248, 16267622, 16553997, 16729267, 16898365, 17020450, 17040672, 17060894, 17302093, 17645281, 17990187, 18366026, 18741864, 19049036, 19261791, 19474546, 19849908, 20268632, 20666290, 20951596, 21236902, 21527012, 21821445, 22115878, 23363953, 24724220, 25872257, 26426048, 26979839, 27924238, 29096492, 30268745]
Information Technology;24;[9180953, 9271949, 9362945, 9453941, 9544937, 9635933, 9726929, 9817925, 9908921, 9999917, 10416642, 10833367, 11250093, 11666818, 12083544, 12500269, 12916994, 13333720, 13750445, 14167171, 14383783, 14600396, 14817009, 15033622, 15250235, 15466848, 15683461, 15900074, 16116687, 16333300, 16958806, 17584312, 18209818, 18835324, 19460830, 20086336, 20711842, 21337348, 21962854, 22588360, 22735742, 22883125, 23030508, 23177891, 23325273, 23472656, 23620039, 23767422, 23914804, 24062187, 24202161, 24342136, 24482110, 24622084, 24762059, 24902033, 25042007, 25181981, 25321956, 25461930, 25716785, 25971640, 26226495, 26481350, 26736205, 26991060, 27245914, 27500769, 27755624, 28010479, 28402864, 28795249, 29187635, 29580020, 29972405, 30364790, 30757175, 31149560, 31541945, 31934330, 32457369, 32980408, 33503447, 34026486, 34549525, 35072564, 35595603, 36118642, 36641681, 37164720, 37561018, 37957316, 38353614, 38749912, 39146211, 39542509, 39938807, 40335105, 40731403, 41127701]
Administration;10;[73081, 79306, 84420, 84513, 85000, 85376, 86988, 89248, 91779, 95206, 96907, 98752, 98968, 101507, 103643, 106249, 108239, 109268, 109804, 112944, 115376, 117162, 119086, 120938, 121875, 124280, 125321, 127737, 128951, 131670, 133746, 135672, 138385, 139707, 141518, 144517, 146267, 147861, 150188, 152771, 154965, 157405, 159924, 161415, 163444, 164803, 166616, 169007, 172460, 174988, 177319, 180663, 183267, 186697, 190423, 195362, 199920, 203584, 210180, 215861, 221185, 229995, 235806, 241736, 248476, 252509, 261162, 266617, 270460, 273288, 276931, 282213, 287470, 294959, 298389, 305904, 311245, 321533, 327462, 332997, 337836, 343420, 349610, 355350, 363418, 371301, 375189, 378849, 384713, 394091, 396096, 411459, 429772, 448601, 466831, 482012, 516616, 570593, 670349, 1312189]
Administration;11;[78678, 95572, 103083, 104633, 104633, 104957, 106952, 112075, 117435, 121228, 125470, 132317, 137368, 143599, 148845, 149004, 150119, 151590, 152248, 152551, 154381, 159335, 161863, 164222, 167280, 168298, 169761, 174794, 179106, 187870, 193433, 202308, 211303, 220981, 228055, 237656, 244713, 251077, 257187, 265755, 270234, 275788, 286071, 293060, 298078, 303431, 310272, 318736, 325442, 332516, 340762, 347690, 360012, 368598, 377194, 377194, 381714, 385099, 390578, 393996, 402059, 409175, 416234, 425372, 433031, 442987, 451656, 463303, 472092, 480975, 492991, 508584, 520605, 532390, 550880, 564959, 584589, 602981, 625005, 645833, 668860, 697040, 722794, 742528, 759561, 797030, 863643, 954329, 987734, 1038295, 1084735, 1122309, 1154353, 1199534, 1270953, 1333029, 1417979, 1520282, 1654067, 2929050]
Administration;12;[155227, 190296, 234041, 267763, 279937, 287700, 304875, 309689, 331587, 346610, 353438, 360640, 376641, 386323, 394917, 405660, 416830, 425421, 435723, 443342, 450557, 460491, 465503, 476095, 483023, 489048, 498258, 505189, 511364, 515543, 523359, 531134, 537935, 545272, 554444, 564208, 570756, 577114, 586855, 593753, 599918, 611109, 618586, 625472, 634633, 640630, 647151, 658904, 670403, 682119, 689668, 705740, 720851, 731209, 742099, 752068, 763430, 776625, 796106, 814189, 835051, 856417, 881392, 909602, 925829, 940052, 959217, 977334, 991743, 1013124, 1032994, 1051419, 1077333, 1105610, 1136745, 1169005, 1210848, 1230928, 1267459, 1308193, 1355180, 1397538, 1452802, 1495266, 1543621, 1588212, 1639023, 1714063, 1776640, 1806987, 1958679, 2007636, 2096118, 2138930, 2226516, 2289994, 2349330, 2471373, 2641158, 12893264]
Administration;13;[277527, 287278, 317672, 383102, 424988, 437245, 476713, 500031, 524652, 551428, 563786, 586689, 602552, 624557, 638980, 650578, 659860, 675862, 694113, 701850, 712296, 719398, 731218, 741349, 754217, 772930, 788764, 808638, 819084, 843166, 867119, 890374, 921768, 935049, 953238, 967213, 972332, 980868, 990259, 995436, 1006192, 1011506, 1024104, 1034868, 1043522, 1047829, 1056673, 1060011, 1073534, 1084739, 1091858, 1102913, 1108371, 1114775, 1127211, 1131700, 1138972, 1153094, 1165791, 1176189, 1188420, 1204703, 1212941, 1221359, 1228302, 1244551, 1261607, 1275494, 1294156, 1301685, 1316303, 1330479, 1366512, 1388664, 1409746, 1433007, 1443655, 1458856, 1478528, 1511925, 1529594, 1559309, 1591512, 1637090, 1661955, 1757744, 1826851, 1891264, 1954502, 2035782, 2117637, 2235424, 2393341, 2424894, 2509399, 2612317, 2798750, 3023756, 3501294, 5243660]
Administration;14;[271637, 331247, 403630, 568420, 602745, 645367, 685356, 719967, 772280, 798641, 901027, 917737, 942316, 957513, 984893, 991338, 1016013, 1057127, 1070796, 1093155, 1115650, 1133348, 1167043, 1179675, 1210813, 1230749, 1255838, 1296953, 1330314, 1342759, 1359777, 1371459, 1382011, 1418708, 1427569, 1447200, 1469011, 1482555, 1504490, 1516684, 1549641, 1593728, 1604134, 1615251, 1646821, 1660228, 1696471, 1745016, 1778680, 1793446, 1834345, 1858371, 1869679, 1900989, 1937909, 1957710, 1989218, 2004626, 2028042, 2071181, 2091531, 2106992, 2167259, 2181064, 2197730, 2253650, 2277088, 2291155, 2309540, 2333235, 2358140, 2380685, 2425406, 2470670, 2516687, 2558749, 2590330, 2614005, 2655265, 2698990, 2724252, 2768651, 2791097, 2844872, 2863022, 2919502, 2966628, 3008278, 3061306, 3116129, 3156081, 3221904, 3297438, 3431026, 3479716, 3562617, 3749495, 4055678, 4701868, 5942552]
Administration;15;[707373, 936127, 980219, 1101307, 1107122, 1136837, 1164827, 1186383, 1257180, 1281766, 1310841, 1334358, 1340704, 1357739, 1384817, 1444810, 1493237, 1498494, 1499521, 1524931, 1550507, 1573800, 1577703, 1585268, 1619292, 1621716, 1628198, 1632335, 1645583, 1652650, 1662572, 1709076, 1756478, 1767650, 1820045, 1835773, 1875391, 1886448, 1891323, 1894389, 1908851, 1929734, 1992747, 2027037, 2096777, 2131842, 2160828, 2170876, 2176773, 2182889, 2232648, 2259414, 2278977, 2311836, 2350551, 2357576, 2391205, 2419379, 2425587, 2443021, 2474588, 2512167, 2527457, 2535539, 2553834, 2589290, 2620337, 2684370, 2719700, 2759623, 2785443, 2837165, 2881977, 2932536, 2987670, 3173281, 3220975, 3297320, 3304901, 3327511, 3408996, 3455732, 3502682, 3543443, 3670912, 3714080, 3718586, 3761453, 3816878, 3867855, 3956148, 4091779, 4164226, 4333326, 4349304, 4541299, 4821174, 5068233, 5985159, 7709764]
Administration;16;[1462922, 1547819, 1686058, 1769880, 1867193, 1929883, 1995381, 2023131, 2031161, 2058318, 2074565, 2216132, 2246858, 2263885, 2280727, 2308826, 2361590, 2424116, 2485174, 2536145, 2578549, 2592844, 2612516, 2614163, 2618886, 2626141, 2649888, 2670163, 2712926, 2727769, 2749507, 2812485, 2813293, 2834195, 2859309, 2906132, 2944606, 2956339, 3020080, 3067835, 3081084, 3085141, 3197857, 3256522, 3271075, 3287157, 3325708, 3344523, 3428538, 3515712, 3529521, 3540335, 3563453, 3636367, 3691783, 3784979, 3827202, 3896242, 3945174, 3985822, 3998633, 4071532, 4109020, 4118756, 4152919, 4196454, 4249395, 4304590, 4385185, 4465731, 4526500, 4599051, 4648056, 4674958, 4725145, 4803151, 4879110, 5009671, 5168170, 5211227, 5430858, 5472779, 5699502, 5858824, 5916166, 5960968, 6188204, 6257314, 6363309, 6466532, 6554761, 6647889, 6753568, 6994182, 7303733, 7427435, 7740681, 8854211, 10286766, 12611772]
