[Building Materials+Civil Engineering+Construction+Glass, Ceramics & Concrete+Industrial Automation+Mechanical or Industrial Engineering+Real Estate+Research+Aviation & Aerospace+Business Supplies and Equipment+Consumer Goods+Electrical/Electronic Manufacturing+Food Production+Packaging and Containers+Heavy Industry+Oil & Gas+Oil & Energy];20;[5268578, 5465186, 5661793, 5712552, 5758753, 5804954, 5864363, 5924625, 5984887, 6154955, 6336004, 6517053, 6746442, 6982500, 7218557, 7444635, 7668932, 7893228, 7940836, 7949179, 7957523, 8004742, 8062427, 8120112, 8148695, 8167964, 8187233, 8268625, 8373313, 8478001, 8524001, 8544484, 8564967, 8586186, 8607773, 8629360, 8638637, 8640881, 8643124, 8653477, 8669101, 8684725, 8692167, 8693579, 8694992, 8706302, 8725860, 8745419, 8836081, 8993665, 9151248, 9260672, 9318926, 9377179, 9731672, 10441652, 11151631, 11630187, 11794667, 11959147, 12337526, 13044979, 13752432, 14312484, 14614585, 14916685, 15165206, 15306567, 15447929, 15559601, 15602986, 15646372, 15816817, 16326089, 16835360, 17235280, 17293478, 17351676, 17403833, 17433552, 17463272, 17516824, 17677624, 17838424, 17987463, 18070644, 18153824, 18228855, 18244800, 18260746, 18275638, 18279997, 18284356, 18301233, 18512145, 18723056, 18932616, 19098918, 19265220, 19431522]
[Building Materials+Civil Engineering+Construction+Glass, Ceramics & Concrete+Industrial Automation+Mechanical or Industrial Engineering+Real Estate+Research+Aviation & Aerospace+Business Supplies and Equipment+Consumer Goods+Electrical/Electronic Manufacturing+Food Production+Packaging and Containers+Heavy Industry+Oil & Gas+Oil & Energy];21;[7062718, 7319478, 7576238, 7832998, 8089758, 8346518, 8603278, 8860039, 9116799, 9373559, 9630319, 9887079, 10143839, 10400599, 10657359, 10914119, 11170879, 11427640, 11684400, 11941160, 12197920, 12454680, 12711440, 12968200, 13224960, 13321276, 13417593, 13513909, 13610225, 13706541, 13802857, 13899174, 13995490, 14091806, 14188122, 14284438, 14380755, 14477071, 14573387, 14669703, 14766019, 14862336, 14958652, 15054968, 15151284, 15247600, 15343917, 15440233, 15536549, 15632865, 15785775, 15938685, 16091596, 16244506, 16397416, 16550326, 16703236, 16856146, 17009057, 17161967, 17314877, 17467787, 17620697, 17773607, 17926518, 18079428, 18232338, 18385248, 18538158, 18691068, 18843979, 18996889, 19149799, 19302709, 19455619, 19469751, 19483882, 19498014, 19512145, 19526277, 19540408, 19554540, 19568671, 19582802, 19596934, 19611065, 19625197, 19639328, 19653460, 19667591, 19681723, 19695854, 19709986, 19724117, 19738249, 19752380, 19766511, 19780643, 19794774, 19808906]
[Building Materials+Civil Engineering+Construction+Glass, Ceramics & Concrete+Industrial Automation+Mechanical or Industrial Engineering+Real Estate+Research+Aviation & Aerospace+Business Supplies and Equipment+Consumer Goods+Electrical/Electronic Manufacturing+Food Production+Packaging and Containers+Heavy Industry+Oil & Gas+Oil & Energy];22;[4449278, 4926892, 5172933, 5286746, 5441665, 5596724, 5729666, 6033161, 6348554, 6601350, 6658796, 6889596, 7103152, 7257377, 7342285, 7392247, 7485734, 7537922, 7611417, 7661140, 7860664, 7887874, 7942941, 8099299, 8177628, 8235212, 8358475, 8451339, 8542040, 8637668, 8687431, 8793169, 8950838, 9041619, 9158879, 9262124, 9429861, 9548184, 9615271, 9725988, 9849326, 9960854, 10017129, 10195655, 10498636, 10665957, 10739828, 10924485, 11022230, 11166217, 11350572, 11507194, 11644997, 11699066, 11761563, 11887796, 11929021, 12065918, 12117316, 12290314, 12421740, 12746881, 12942087, 13223767, 13347109, 13400711, 13487900, 13553581, 13676967, 13737524, 13855302, 13970486, 14129019, 14314556, 14614547, 14713841, 14800146, 14878877, 14992758, 15124880, 15292530, 15976430, 16241102, 16406417, 16620353, 16923792, 17234359, 17590843, 17949633, 18695697, 19311238, 19954012, 20254687, 21335367, 22593223, 23177119, 23785943, 24609054, 26383832, 34234364]
[Building Materials+Civil Engineering+Construction+Glass, Ceramics & Concrete+Industrial Automation+Mechanical or Industrial Engineering+Real Estate+Research+Aviation & Aerospace+Business Supplies and Equipment+Consumer Goods+Electrical/Electronic Manufacturing+Food Production+Packaging and Containers+Heavy Industry+Oil & Gas+Oil & Energy];23;[10316665, 10317262, 10317859, 10318456, 10319053, 10319650, 10320247, 10320844, 10321441, 10322038, 10322635, 10323231, 10323828, 10324425, 10325022, 10325619, 10326216, 10326813, 10327410, 10328007, 10328604, 10329201, 10329798, 10330395, 10330992, 10735921, 11140849, 11545778, 11950706, 12355635, 12760563, 13165492, 13570420, 13975349, 14380277, 14785206, 15190135, 15595063, 15999992, 16404920, 16809849, 17214777, 17619706, 18024634, 18429563, 18834491, 19239420, 19644348, 20049277, 20454206, 20563925, 20673644, 20783363, 20893082, 21002801, 21112520, 21222239, 21331958, 21441677, 21551396, 21661115, 21770834, 21880553, 21990272, 22099992, 22209711, 22319430, 22429149, 22538868, 22648587, 22758306, 22868025, 22977744, 23087463, 23197182, 23487479, 23777776, 24068073, 24358370, 24648667, 24938963, 25229260, 25519557, 25809854, 26100151, 26390448, 26680745, 26971042, 27261338, 27551635, 27841932, 28132229, 28422526, 28712823, 29003120, 29293416, 29583713, 29874010, 30164307, 30454604]
[Building Materials+Civil Engineering+Construction+Glass, Ceramics & Concrete+Industrial Automation+Mechanical or Industrial Engineering+Real Estate+Research+Aviation & Aerospace+Business Supplies and Equipment+Consumer Goods+Electrical/Electronic Manufacturing+Food Production+Packaging and Containers+Heavy Industry+Oil & Gas+Oil & Energy];24;[4787305, 5870087, 6314790, 6565970, 7376213, 7818511, 7979056, 8404059, 8548575, 8702167, 9157807, 9562009, 9658226, 9712279, 9788287, 9978451, 10183594, 10355112, 10443399, 10543111, 10599751, 10634724, 10711536, 10784178, 10803843, 10860733, 10968390, 11077505, 11277448, 11458015, 11665522, 11806288, 12092822, 12276170, 12319559, 12390693, 12474322, 12722784, 12901342, 12989828, 13095302, 13570120, 13861036, 13993656, 14531359, 14653701, 14807379, 15000354, 15648368, 15779263, 16048652, 16335920, 16567125, 16939229, 17067979, 17240657, 17284628, 17440723, 17544981, 17689209, 18084063, 18175061, 18438787, 18619034, 18938154, 19240715, 19268783, 19340556, 19501704, 19580257, 19887515, 20105493, 20377883, 20638427, 21209738, 21635679, 21809047, 22214538, 23139774, 23423242, 23745837, 24172862, 24667381, 25529146, 25973359, 26217638, 26237456, 26318416, 27825707, 28833895, 29888884, 30882806, 31759624, 32610481, 33551905, 34117385, 34557837, 37174982, 41532937, 50626009]
[Building Materials+Civil Engineering+Construction+Glass, Ceramics & Concrete+Industrial Automation+Mechanical or Industrial Engineering+Real Estate+Research+Aviation & Aerospace+Business Supplies and Equipment+Consumer Goods+Electrical/Electronic Manufacturing+Food Production+Packaging and Containers+Heavy Industry+Oil & Gas+Oil & Energy];26;[16073380, 16154289, 16235198, 16316107, 16397016, 16477925, 16558834, 16639743, 16720653, 16801562, 16882471, 16963380, 17044289, 17125198, 17206107, 17287017, 17367926, 17448835, 17529744, 17610653, 17691562, 17772471, 17853380, 17934290, 18015199, 18096108, 18177017, 18257926, 18338835, 18419744, 18500653, 18581563, 18662472, 18743381, 18824290, 18905199, 18986108, 19067017, 19147926, 19228836, 19309745, 19390654, 19471563, 19552472, 19633381, 19714290, 19795200, 19876109, 19957018, 20037927, 20248274, 20458620, 20668967, 20879314, 21089660, 21300007, 21510354, 21720700, 21931047, 22141394, 22351740, 22562087, 22772434, 22982780, 23193127, 23403474, 23613820, 23824167, 24034514, 24244860, 24455207, 24665554, 24875900, 25086247, 25296594, 25506940, 25717287, 25927634, 26137980, 26348327, 26558674, 26769020, 26979367, 27189714, 27400060, 27610407, 27820754, 28031100, 28241447, 28451794, 28662140, 28872487, 29082834, 29293180, 29503527, 29713874, 29924220, 30134567, 30344914, 30555260]
[Building Materials+Civil Engineering+Construction+Glass, Ceramics & Concrete+Industrial Automation+Mechanical or Industrial Engineering+Real Estate+Research+Aviation & Aerospace+Business Supplies and Equipment+Consumer Goods+Electrical/Electronic Manufacturing+Food Production+Packaging and Containers+Heavy Industry+Oil & Gas+Oil & Energy];27;[5670051, 5814503, 6211218, 6680009, 6998716, 7197358, 7431505, 7736663, 8016121, 8089974, 8163828, 8209744, 8252167, 8285025, 8313099, 8330675, 8335130, 8345215, 8375002, 8404790, 8495329, 8585867, 8615532, 8627804, 8661710, 8712923, 8784597, 8897194, 9013004, 9154521, 9296038, 10396418, 11616657, 12204528, 12476215, 13004048, 13852063, 14568806, 14826097, 15083389, 15178573, 15273757, 15383328, 15497008, 15757820, 16136338, 16529674, 16952649, 17351691, 17559274, 17766857, 17851957, 17921748, 17975714, 18021767, 18056819, 18078118, 18275018, 19086519, 19898021, 20123827, 20349633, 20741329, 21180421, 21740998, 22398762, 23003190, 23500946, 23988240, 24391844, 24795449, 25789635, 26857645, 27418487, 27725745, 27939963, 28037883, 28297614, 29123689, 29949764, 30970959, 31992154, 32609857, 33112275, 33376964, 33451469, 33584033, 33832714, 34059116, 34107294, 34155471, 34380312, 34627236, 34798401, 34931688, 35137770, 35434846, 35821255, 36520329, 37219403]
[Building Materials+Civil Engineering+Construction+Glass, Ceramics & Concrete+Industrial Automation+Mechanical or Industrial Engineering+Real Estate+Research+Aviation & Aerospace+Business Supplies and Equipment+Consumer Goods+Electrical/Electronic Manufacturing+Food Production+Packaging and Containers+Heavy Industry+Oil & Gas+Oil & Energy];31;[7847513, 8207718, 8567923, 8928128, 9288333, 9648538, 10008743, 10368948, 10682828, 10973545, 11264262, 11554979, 11845696, 12136413, 12427130, 12717847, 13053746, 13480010, 13906274, 14332538, 14758802, 15185066, 15611330, 16037594, 16463858, 16466194, 16468530, 16470866, 16473202, 16475538, 16477873, 16480209, 16482545, 16556441, 16666116, 16775791, 16885466, 16995141, 17104816, 17214491, 17324166, 17519411, 17885795, 18252180, 18618565, 18984949, 19351334, 19717719, 20084103, 20450488, 20616497, 20782505, 20948514, 21114522, 21280531, 21446539, 21612548, 21778557, 21834850, 21836286, 21837722, 21839158, 21840594, 21842030, 21843466, 21844902, 21865410, 21924064, 21982719, 22041373, 22100027, 22158681, 22217335, 22275990, 22334644, 23203557, 24072469, 24941382, 25810294, 26679207, 27548120, 28417032, 29285945, 30358345, 31532489, 32706634, 33880778, 35054922, 36229066, 37403210, 38577354, 39973153, 41812259, 43651366, 45490473, 47329580, 49168686, 51007793, 52846900, 54686007]
[Building Materials+Civil Engineering+Construction+Glass, Ceramics & Concrete+Industrial Automation+Mechanical or Industrial Engineering+Real Estate+Research+Aviation & Aerospace+Business Supplies and Equipment+Consumer Goods+Electrical/Electronic Manufacturing+Food Production+Packaging and Containers+Heavy Industry+Oil & Gas+Oil & Energy];35;[38803900, 38839144, 38874389, 38909633, 38944878, 38980122, 39015366, 39050611, 39085855, 39121100, 39156344, 39191589, 39226833, 39262078, 39297322, 39332566, 39367811, 39403055, 39438300, 39473544, 39508789, 39544033, 39579278, 39614522, 39649766, 39963746, 40277726, 40591706, 40905685, 41219665, 41533645, 41847625, 42161604, 42475584, 42789564, 43103544, 43417523, 43731503, 44045483, 44359463, 44673442, 44987422, 45301402, 45615381, 45929361, 46243341, 46557321, 46871300, 47185280, 47499260, 47513424, 47527588, 47541752, 47555916, 47570080, 47584244, 47598408, 47612572, 47626736, 47640900, 47655064, 47669228, 47683392, 47697556, 47711720, 47725884, 47740048, 47754212, 47768376, 47782540, 47796704, 47810868, 47825032, 47839196, 47853360, 48187071, 48520781, 48854492, 49188203, 49521913, 49855624, 50189335, 50523045, 50856756, 51190467, 51524177, 51857888, 52191599, 52525309, 52859020, 53192731, 53526441, 53860152, 54193863, 54527573, 54861284, 55194995, 55528705, 55862416, 56196127]
[Aviation & Aerospace+Biotechnology+Defense & Space+Government Administration+International Affairs+International Trade and Development+Telecommunications+e-Learning];10;[79452, 80914, 80914, 80919, 87575, 89001, 90623, 90625, 90625, 90625, 90625, 90625, 90625, 90625, 90625, 93051, 93051, 93216, 93996, 102932, 103761, 103854, 103854, 103928, 105394, 107198, 107948, 108703, 109063, 110177, 111716, 116265, 118227, 119778, 122149, 124326, 124326, 124904, 126237, 126237, 126237, 127498, 127965, 128824, 128912, 129756, 130688, 133488, 137622, 146647, 148339, 156536, 163889, 166286, 169549, 181484, 187853, 220200, 231812, 238353, 242963, 257003, 264477, 268040, 268846, 274453, 279274, 291194, 296230, 298215, 306102, 312181, 323638, 326494, 330198, 333402, 335039, 337731, 338086, 344397, 349548, 349610, 353132, 357810, 359149, 372719, 375138, 380312, 384729, 396872, 410378, 412936, 419214, 426697, 436027, 447927, 454745, 463440, 480516, 1262780]
